shares,num_hrefs,num_imgs,num_videos,is_popular
2500,5,2,0,1
4600,6,1,0,1
1600,25,17,0,1
5800,3,1,1,1
3600,6,0,21,1
1500,5,2,0,1
3100,3,1,11,1
1600,7,4,1,1
4800,5,1,0,1
4700,22,4,0,1
2300,5,1,1,1
2500,16,2,0,1
2800,16,1,0,1
31500,13,0,11,1
4400,16,10,1,1
3600,60,0,53,1
2200,22,13,2,1
3300,31,1,0,1
4900,20,5,1,1
1400,15,2,0,1
4400,12,4,3,1
1600,4,1,13,1
1600,7,1,4,1
1600,28,25,0,1
4800,16,13,0,1
4600,19,1,0,1
2500,12,54,1,1
3900,13,11,1,1
4700,3,2,0,1
4900,14,0,11,1
6500,7,1,0,1
10400,19,0,2,1
6100,26,10,9,1
1800,5,45,1,1
9000,11,0,0,1
4100,3,1,0,1
1700,17,38,12,1
1700,5,12,0,1
11700,24,3,0,1
1800,4,1,0,1
1400,5,0,0,1
6700,14,1,7,1
3600,3,1,0,1
2300,9,7,0,1
2100,9,0,2,1
2300,3,0,2,1
1400,21,2,13,1
4900,7,11,0,1
6300,3,0,1,1
1400,6,1,0,1
2400,6,7,1,1
3600,16,12,1,1
7700,13,1,0,1
2300,8,2,0,1
8000,8,1,0,1
6400,18,10,2,1
5400,24,10,1,1
4800,12,0,11,1
3800,21,12,0,1
2500,7,1,0,1
9100,3,0,1,1
9600,8,3,0,1
1400,26,11,0,1
8200,11,7,0,1
1500,23,10,1,1
2100,16,11,3,1
8600,21,20,0,1
4000,33,26,0,1
6500,1,0,2,1
2000,12,1,0,1
9200,2,18,0,1
1400,24,22,0,1
7800,12,0,11,1
6700,5,1,1,1
1800,18,1,0,1
10900,56,8,1,1
3400,19,11,0,1
1900,9,8,0,1
1400,20,1,1,1
2500,29,1,0,1
2400,11,1,0,1
1400,4,2,0,1
3600,3,0,1,1
18300,5,2,0,1
2300,7,0,0,1
1700,11,2,1,1
2000,29,1,21,1
4600,8,2,1,1
2300,5,2,11,1
2000,15,11,1,1
2500,4,1,0,1
3000,0,2,0,1
9700,13,9,1,1
1400,22,22,1,1
3200,33,10,1,1
1700,25,6,2,1
2900,6,2,0,1
1700,4,3,0,1
1900,2,1,0,1
3600,13,1,0,1
2000,11,2,2,1
6700,23,10,1,1
1400,31,21,1,1
2800,31,4,0,1
1800,15,0,14,1
1600,10,0,8,1
2700,6,10,0,1
3800,10,2,0,1
19200,18,1,13,1
1600,4,1,0,1
5900,15,0,11,1
1600,6,1,0,1
2200,7,11,0,1
1400,21,10,1,1
4200,5,1,0,1
1600,6,0,0,1
92100,4,0,1,1
3500,9,13,0,1
15200,19,17,1,1
3700,4,0,1,1
2500,79,1,75,1
1700,5,0,2,1
4400,20,4,0,1
11100,18,15,1,1
3300,18,11,0,1
1400,3,1,0,1
11000,27,25,0,1
1600,1,1,0,1
4900,16,1,0,1
3000,0,10,0,1
1600,5,2,0,1
1400,5,3,0,1
1800,27,1,23,1
2800,41,1,0,1
1400,10,8,1,1
2400,19,7,2,1
4800,3,1,0,1
7100,5,51,0,1
5900,11,2,0,1
8700,31,11,0,1
3900,30,1,13,1
2300,10,3,0,1
3100,5,0,0,1
21000,36,11,1,1
3900,2,13,1,1
3900,9,1,1,1
18000,68,15,65,1
2600,19,15,0,1
19600,19,1,14,1
2000,94,1,0,1
3100,3,0,2,1
2000,19,1,14,1
1400,5,2,0,1
3000,9,1,0,1
1700,5,5,0,1
8500,7,14,0,1
2100,5,1,0,1
1900,15,3,1,1
2900,4,1,0,1
8500,18,16,0,1
3700,24,1,0,1
1500,20,9,0,1
6000,22,18,1,1
3900,16,14,0,1
1700,4,15,0,1
2300,6,1,0,1
10900,24,19,1,1
1400,13,1,0,1
2500,12,1,0,1
16100,14,1,0,1
5600,2,9,1,1
11900,10,0,2,1
16900,21,12,0,1
1900,3,0,0,1
3500,31,2,1,1
3500,10,7,0,1
3800,20,8,2,1
4000,8,4,0,1
2100,14,3,1,1
4900,14,2,1,1
3900,2,0,2,1
1400,18,13,0,1
4300,5,1,3,1
3400,3,1,1,1
6700,35,1,0,1
6200,33,2,0,1
8300,3,0,1,1
5600,6,1,0,1
1900,20,4,0,1
1900,38,11,0,1
1700,18,1,0,1
1900,8,1,1,1
1500,3,1,0,1
20200,4,1,1,1
6200,8,2,0,1
5400,22,9,2,1
2500,17,17,0,1
2100,12,1,0,1
1500,11,1,0,1
4800,19,11,0,1
1600,14,1,0,1
1400,25,13,0,1
2900,8,2,0,1
22200,8,1,0,1
10800,14,5,0,1
1500,11,1,0,1
1600,7,2,0,1
5000,19,2,0,1
9000,22,19,0,1
9500,17,12,1,1
1800,14,2,1,1
13900,10,7,0,1
2800,18,4,1,1
1700,6,0,1,1
26900,4,1,0,1
4300,5,0,2,1
3500,8,4,1,1
62900,38,11,6,1
2600,8,1,0,1
10400,15,1,9,1
1600,7,0,0,1
2800,5,1,0,1
22300,2,15,1,1
2300,4,4,0,1
2500,3,15,0,1
2000,6,1,0,1
1800,4,0,1,1
1700,3,1,0,1
1800,24,12,0,1
2200,12,10,1,1
2300,7,2,0,1
1800,4,1,0,1
1800,6,11,0,1
2400,15,35,0,1
6300,12,1,0,1
25000,16,14,1,1
21600,14,9,1,1
1500,7,1,0,1
7400,6,2,0,1
2700,22,11,0,1
1900,16,9,3,1
9500,3,2,1,1
1400,20,11,1,1
2800,9,3,0,1
7300,7,7,0,1
4100,3,68,0,1
1600,13,2,0,1
2600,9,2,2,1
1700,3,15,2,1
20900,7,35,0,1
9000,14,51,1,1
4000,0,1,0,1
2100,4,35,3,1
4200,12,4,0,1
7700,22,18,1,1
1500,9,1,0,1
2100,6,1,2,1
3500,5,1,0,1
12000,5,1,0,1
3600,25,4,0,1
3700,15,1,0,1
1600,16,18,1,1
1800,12,1,0,1
5900,2,1,2,1
46800,29,11,1,1
1400,7,24,0,1
1600,4,36,0,1
2900,32,1,0,1
1600,15,1,1,1
6300,26,1,24,1
1900,7,1,0,1
1700,5,0,0,1
5100,15,1,1,1
33800,3,18,0,1
2500,34,28,0,1
2200,3,12,0,1
11900,12,5,1,1
2000,29,19,0,1
1400,8,0,1,1
3300,7,3,0,1
1600,13,5,2,1
18800,93,2,0,1
4400,8,1,0,1
112600,38,10,6,1
1500,4,3,1,1
3900,4,13,2,1
9900,19,16,1,1
1500,10,1,0,1
1900,4,3,0,1
3300,10,2,1,1
9400,26,13,0,1
1700,6,1,0,1
1800,26,5,2,1
7200,5,1,0,1
1800,9,1,0,1
4800,17,1,1,1
1400,26,1,0,1
17900,6,1,1,1
1800,21,1,5,1
1500,45,13,0,1
4000,11,1,0,1
9500,7,1,0,1
11200,36,9,0,1
1800,9,1,0,1
18800,25,0,22,1
6200,2,18,0,1
3100,11,2,0,1
2700,3,0,2,1
4900,9,1,0,1
2500,5,1,0,1
7000,23,1,21,1
2700,11,11,1,1
1400,12,14,0,1
1400,22,19,1,1
1400,24,14,1,1
9400,4,0,2,1
3500,5,28,0,1
6300,17,14,1,1
3600,20,16,1,1
1700,22,2,5,1
1700,1,18,0,1
1900,3,1,0,1
1600,5,2,0,1
3400,7,19,0,1
37300,7,15,0,1
6300,23,2,1,1
5300,9,10,0,1
3600,13,13,0,1
11000,18,13,0,1
3900,7,1,0,1
4900,2,0,21,1
1400,14,1,3,1
2000,2,0,21,1
7500,4,9,0,1
7600,4,2,0,1
4000,7,3,0,1
9300,10,7,0,1
1400,7,1,1,1
2700,26,1,21,1
1800,10,2,0,1
2600,8,0,1,1
1500,4,1,0,1
1600,4,0,0,1
3400,5,15,1,1
2700,5,1,0,1
1500,7,21,0,1
2400,14,10,1,1
4800,4,3,0,1
1900,8,6,0,1
2200,7,4,0,1
12100,18,8,1,1
2000,0,0,1,1
3600,24,10,1,1
1400,0,10,0,1
1500,0,10,0,1
1400,20,17,0,1
15900,22,20,2,1
1400,13,1,0,1
2000,23,22,0,1
3800,3,14,0,1
1500,5,2,0,1
1600,18,1,15,1
1500,1,0,0,1
21400,10,9,0,1
1500,0,1,0,1
5700,18,1,15,1
1500,3,1,1,1
1800,1,1,0,1
2600,6,1,0,1
2100,3,1,10,1
1600,30,16,0,1
1500,2,1,0,1
1600,5,1,1,1
2000,12,1,0,1
2500,6,18,0,1
3200,8,2,0,1
4300,3,7,0,1
1500,22,17,0,1
2200,3,2,0,1
8900,7,2,3,1
1500,13,11,0,1
2700,6,16,0,1
1800,21,16,0,1
2200,6,8,1,1
1500,9,1,0,1
2300,34,20,0,1
2200,14,20,0,1
9700,10,1,0,1
3700,14,6,0,1
16600,15,10,0,1
4500,38,17,5,1
1600,15,3,0,1
4600,4,10,1,1
1500,5,1,0,1
15000,19,11,0,1
1800,26,22,0,1
1500,16,25,0,1
5600,6,1,0,1
7300,8,1,0,1
3300,37,18,0,1
9100,5,10,1,1
4600,24,20,1,1
3000,3,2,0,1
19400,3,2,0,1
1600,11,1,1,1
11200,12,7,0,1
2300,10,1,1,1
3100,19,1,1,1
1600,9,1,0,1
2400,7,19,0,1
3200,17,4,1,1
15700,7,2,0,1
6700,3,8,1,1
3900,5,1,1,1
1500,9,11,0,1
2200,3,0,0,1
2300,3,6,0,1
3000,4,1,0,1
7600,29,11,0,1
9500,5,3,0,1
5900,14,1,0,1
1600,25,25,0,1
3600,15,2,1,1
5300,4,1,0,1
1400,20,12,0,1
2400,7,18,0,1
9100,3,7,1,1
1800,8,2,0,1
2000,32,30,2,1
1700,11,11,0,1
1400,34,8,0,1
3400,8,1,0,1
16200,12,3,2,1
2300,14,31,2,1
4900,4,9,0,1
2500,6,1,0,1
4200,0,30,0,1
8800,13,10,0,1
128900,22,21,0,1
5400,1,18,0,1
2700,2,1,0,1
18200,5,0,0,1
1400,2,0,21,1
8500,4,19,0,1
1800,8,2,0,1
1600,9,1,0,1
1800,15,11,0,1
2000,9,2,0,1
2600,33,1,0,1
4500,9,1,0,1
45900,33,11,1,1
2100,31,23,0,1
1800,5,1,1,1
3900,3,7,1,1
2700,25,0,21,1
1500,11,0,10,1
4000,31,6,0,1
1400,4,1,1,1
3100,12,21,0,1
2700,0,24,0,1
4500,2,12,0,1
17100,20,0,15,1
9200,7,0,0,1
6300,3,0,2,1
2600,11,1,0,1
1400,9,1,0,1
27100,6,1,1,1
4100,17,1,15,1
2200,10,1,1,1
12900,4,0,1,1
1800,2,1,0,1
2100,16,13,0,1
5000,0,22,0,1
2200,5,0,0,1
2400,29,10,1,1
3700,3,0,0,1
5400,7,20,0,1
3000,11,1,0,1
2200,44,26,0,1
9800,4,16,0,1
4500,21,1,0,1
3600,11,1,0,1
3600,3,8,1,1
1500,15,7,0,1
10600,4,1,0,1
3900,33,10,1,1
2200,13,2,1,1
18900,22,17,1,1
12400,6,2,0,1
3800,19,0,18,1
1600,22,2,0,1
8600,2,30,0,1
2000,13,4,0,1
1700,22,21,1,1
6100,10,1,0,1
1900,3,0,0,1
2600,19,2,0,1
1900,62,1,0,1
1800,5,1,0,1
1600,6,0,1,1
1800,6,1,0,1
1400,5,2,1,1
16800,27,6,0,1
2100,16,6,0,1
3100,6,0,0,1
3700,12,1,0,1
2800,6,0,2,1
1500,24,1,2,1
2500,10,4,0,1
2200,34,45,0,1
60100,8,20,0,1
2900,31,13,0,1
2400,14,41,1,1
2500,12,1,0,1
5200,4,1,0,1
3300,9,1,7,1
2300,6,0,0,1
5600,11,7,1,1
1600,1,3,0,1
1900,0,34,0,1
2300,2,19,0,1
3200,10,1,0,1
3000,12,9,1,1
1700,26,22,0,1
34700,22,20,0,1
10500,5,1,1,1
7700,31,12,1,1
3700,4,8,0,1
1700,15,5,3,1
3400,9,1,8,1
41900,13,7,1,1
8300,4,2,0,1
2000,0,1,0,1
1500,4,1,0,1
4200,23,23,0,1
1600,17,1,0,1
5500,29,24,0,1
1400,7,1,1,1
1400,11,1,0,1
6200,3,1,1,1
7100,22,22,2,1
2100,12,3,0,1
2700,19,0,15,1
2600,5,4,1,1
5200,7,1,0,1
2900,23,22,0,1
1400,9,2,0,1
7900,20,8,5,1
1600,12,1,0,1
4500,24,23,1,1
2900,8,2,0,1
1600,12,3,0,1
5800,9,1,0,1
4700,23,23,0,1
6400,10,7,0,1
1500,15,10,0,1
2100,32,11,0,1
5900,11,6,0,1
8600,3,6,1,1
14000,6,1,0,1
1600,9,2,2,1
1800,4,9,1,1
4100,39,10,9,1
3400,25,3,20,1
2100,13,9,0,1
3900,18,22,0,1
1700,4,2,0,1
3800,8,2,0,1
1400,7,12,1,1
4700,0,0,1,1
1500,8,2,0,1
1600,12,11,0,1
13000,11,2,0,1
1900,9,2,0,1
1900,10,1,0,1
1400,13,1,0,1
4900,1,0,1,1
1800,8,2,0,1
9200,28,14,0,1
1600,5,1,0,1
4700,19,1,0,1
1400,52,25,0,1
4400,13,1,0,1
6100,8,4,1,1
5400,23,10,1,1
3600,0,1,0,1
2100,2,12,1,1
1500,7,1,0,1
2000,6,1,0,1
3100,0,6,0,1
47800,2,1,1,1
1800,9,2,0,1
1400,0,0,1,1
1700,19,1,0,1
3300,5,0,0,1
1400,17,13,0,1
1400,12,2,0,1
2200,5,2,0,1
2800,5,2,0,1
1800,12,2,9,1
1400,3,1,0,1
3200,6,2,0,1
3300,7,4,0,1
21600,19,16,2,1
2300,3,7,0,1
2100,34,0,0,1
2600,33,25,1,1
1500,16,11,0,1
7300,17,12,0,1
9000,15,0,13,1
4500,15,0,1,1
8600,6,1,1,1
1500,8,1,0,1
1400,6,15,0,1
2300,31,29,0,1
3600,13,11,0,1
1400,14,1,0,1
2600,3,1,0,1
21500,10,1,0,1
1600,3,12,1,1
2100,10,3,0,1
1500,25,0,21,1
2600,12,2,0,1
1600,2,2,0,1
5600,4,2,0,1
2000,11,51,0,1
1700,56,26,0,1
2600,11,1,0,1
2300,8,12,2,1
1800,18,13,2,1
2000,16,23,0,1
3400,3,2,0,1
3900,6,1,0,1
4600,5,2,0,1
3300,29,1,0,1
21000,17,15,0,1
3300,8,1,1,1
2700,12,11,0,1
2000,11,2,0,1
6900,25,0,21,1
14400,18,6,0,1
3200,17,1,14,1
1700,4,9,1,1
1900,23,3,0,1
6900,4,1,5,1
3000,4,0,1,1
17900,4,1,0,1
4800,22,10,0,1
60300,9,26,0,1
2300,14,75,3,1
3300,9,2,0,1
5600,17,9,1,1
2000,6,0,0,1
12400,9,5,0,1
3400,7,8,1,1
4400,9,73,2,1
2600,22,2,0,1
4600,24,3,0,1
6700,42,16,1,1
6300,10,1,0,1
1400,5,1,0,1
4300,21,3,1,1
14700,4,1,0,1
2400,19,4,0,1
1600,8,0,1,1
10400,41,21,0,1
2600,5,8,3,1
5900,24,11,0,1
2400,10,1,0,1
2000,4,3,0,1
5700,3,71,2,1
2600,97,2,0,1
1600,7,1,1,1
18800,2,5,0,1
1500,5,0,1,1
2400,7,2,0,1
3200,17,2,1,1
2100,4,1,0,1
5500,29,4,1,1
2700,9,0,1,1
2000,22,9,0,1
13000,13,4,2,1
1600,0,20,0,1
5000,9,4,0,1
2300,5,1,0,1
38200,33,11,0,1
1800,42,11,6,1
1400,10,1,0,1
1400,4,2,0,1
2200,4,9,0,1
2000,7,4,0,1
4200,11,5,0,1
2000,10,10,0,1
1800,9,1,0,1
1900,14,1,2,1
3300,11,2,0,1
1500,12,1,0,1
1600,8,1,0,1
1800,11,1,1,1
5300,25,0,21,1
4800,5,1,0,1
1500,13,11,0,1
2200,11,0,2,1
3100,23,9,9,1
7600,6,2,1,1
2200,27,14,1,1
2400,50,1,1,1
12800,1,1,0,1
3900,12,3,0,1
2100,5,2,1,1
2600,6,2,0,1
1600,11,1,0,1
1500,3,0,0,1
10600,5,1,0,1
4600,12,15,0,1
7700,0,7,0,1
22800,6,1,2,1
1400,6,2,0,1
8400,13,9,1,1
12200,8,0,2,1
5000,24,22,0,1
3600,6,51,1,1
3700,19,9,0,1
4500,2,0,2,1
3100,17,1,0,1
13900,1,5,1,1
3000,67,2,3,1
5200,3,1,0,1
4800,4,2,0,1
13100,39,16,1,1
2500,8,0,1,1
3600,2,1,0,1
12000,8,3,0,1
11700,23,23,0,1
2300,10,3,1,1
1600,8,1,0,1
6800,6,1,0,1
2200,5,1,0,1
2300,4,0,1,1
3800,10,21,1,1
26500,3,1,1,1
13400,7,53,0,1
19800,9,1,2,1
16600,8,0,1,1
6500,11,2,0,1
6500,4,2,1,1
1500,9,1,0,1
2700,6,3,1,1
7200,5,2,0,1
2000,7,1,2,1
3500,14,0,10,1
1600,7,2,0,1
1500,2,11,1,1
2700,5,1,0,1
2500,13,4,2,1
3600,22,10,1,1
1400,2,0,1,1
1700,12,2,0,1
2600,12,2,0,1
1900,30,1,0,1
3600,5,2,0,1
1400,7,0,1,1
2900,8,2,0,1
1800,6,1,1,1
16200,7,4,0,1
3900,21,20,0,1
1400,12,11,0,1
3700,0,0,0,1
4600,7,2,0,1
4000,12,11,0,1
17200,21,9,1,1
6600,19,16,0,1
4200,9,4,2,1
2000,7,15,1,1
9100,9,2,0,1
3300,23,6,11,1
1600,30,4,0,1
2300,3,2,2,1
4200,0,1,0,1
1400,13,10,0,1
1400,15,51,0,1
6300,3,16,0,1
1900,6,1,0,1
14600,1,18,0,1
2400,6,0,0,1
2300,23,2,0,1
1500,10,15,1,1
13700,6,0,1,1
1400,12,1,0,1
1600,6,1,0,1
9800,17,1,0,1
1500,16,51,0,1
1700,16,11,0,1
2200,14,2,0,1
23600,0,38,0,1
2600,2,2,0,1
3100,8,2,0,1
4900,11,1,1,1
18100,30,24,1,1
2500,4,1,1,1
1600,5,1,0,1
1900,17,13,1,1
8900,12,3,3,1
5300,0,0,1,1
5500,6,12,0,1
1800,2,0,2,1
12200,3,1,1,1
1400,11,1,0,1
1800,9,1,2,1
2400,3,0,7,1
1400,7,1,1,1
1400,8,1,0,1
11400,12,1,1,1
4300,4,1,1,1
3500,6,1,0,1
8000,6,3,0,1
2800,6,2,0,1
2200,8,2,0,1
45400,25,23,1,1
15300,4,0,2,1
1800,4,1,3,1
8300,11,14,1,1
30200,4,1,2,1
2200,3,1,1,1
1500,14,13,1,1
10300,28,8,0,1
2600,8,4,0,1
3100,0,13,0,1
3900,14,4,0,1
3400,10,1,1,1
3500,5,1,0,1
2000,9,1,0,1
5500,57,23,30,1
4100,5,0,0,1
2100,5,0,2,1
3100,14,1,0,1
1500,1,22,0,1
1500,8,11,0,1
1800,5,2,0,1
1700,5,1,0,1
3800,1,1,0,1
2000,3,0,0,1
3800,8,1,0,1
6200,9,7,0,1
3000,18,12,0,1
1700,4,1,0,1
7600,15,3,2,1
2400,14,9,0,1
2000,5,1,0,1
2000,6,1,0,1
4100,3,1,0,1
4800,39,4,1,1
1500,2,0,1,1
1700,8,1,0,1
1500,39,16,1,1
6100,11,11,0,1
1900,18,1,0,1
1700,17,0,0,1
1600,42,11,5,1
3500,5,2,2,1
11400,28,6,0,1
3000,7,1,0,1
3200,10,2,3,1
1600,6,1,1,1
3400,34,30,1,1
1700,7,2,0,1
1500,5,1,0,1
1500,2,1,0,1
10200,32,3,1,1
5800,2,1,1,1
1400,8,2,0,1
2500,11,1,0,1
1600,20,11,1,1
2700,7,50,1,1
2100,7,2,1,1
1900,14,10,0,1
2000,4,1,0,1
5500,21,15,2,1
1800,2,2,0,1
1600,29,23,0,1
4000,4,4,0,1
1500,28,12,1,1
1700,9,1,0,1
1600,3,4,0,1
15400,35,5,0,1
8500,26,10,1,1
1500,33,0,31,1
1400,3,1,2,1
1500,9,1,0,1
1600,9,1,0,1
35400,23,20,0,1
1900,18,15,0,1
2200,36,30,1,1
4200,7,3,0,1
1700,8,2,0,1
12600,22,1,1,1
4200,25,11,2,1
1400,12,1,1,1
1400,12,1,0,1
8400,7,2,1,1
1600,12,1,0,1
7800,15,11,1,1
5200,0,3,1,1
11400,10,1,0,1
5000,16,1,1,1
2900,10,1,1,1
4400,5,2,1,1
1400,8,1,0,1
1400,12,2,0,1
5100,13,1,0,1
5900,3,2,0,1
1700,15,4,0,1
1400,14,10,1,1
3300,14,1,0,1
13200,27,25,1,1
5400,17,14,0,1
1600,8,1,1,1
2800,53,10,1,1
11700,18,13,2,1
2300,13,1,1,1
1700,5,1,1,1
2100,9,1,0,1
1800,14,3,0,1
3900,6,14,0,1
2300,7,1,0,1
24900,2,2,0,1
2600,7,1,0,1
3400,1,0,2,1
2100,7,1,0,1
2100,1,3,1,1
2000,20,1,1,1
16500,7,1,1,1
10100,7,11,3,1
2900,13,1,0,1
2800,7,2,1,1
2800,7,1,0,1
2800,9,2,0,1
3500,8,1,0,1
4100,9,14,0,1
5700,9,0,1,1
16300,16,9,1,1
1500,10,1,2,1
4000,8,1,2,1
1600,7,0,1,1
2100,8,2,0,1
2600,16,4,2,1
41800,4,0,11,1
1500,8,1,0,1
2200,11,8,1,1
1500,7,4,0,1
1600,2,1,0,1
3900,4,1,0,1
2800,7,1,0,1
23100,17,6,0,1
1500,1,10,0,1
9800,60,24,5,1
21200,1,4,0,1
1500,8,3,0,1
6600,0,0,1,1
2600,5,2,0,1
1500,9,10,2,1
1500,7,1,1,1
11800,13,9,0,1
10000,14,3,0,1
4300,7,1,0,1
3200,9,1,2,1
1700,4,4,1,1
1600,4,1,0,1
1400,10,1,0,1
1500,33,30,1,1
9400,16,7,1,1
2600,16,14,1,1
11300,12,10,1,1
2000,30,10,0,1
1500,3,5,2,1
3900,10,1,0,1
4300,28,1,0,1
7000,28,23,1,1
2100,20,18,0,1
1800,6,0,1,1
3000,23,1,1,1
2200,23,20,0,1
5200,4,0,1,1
1900,4,1,0,1
3000,10,4,2,1
2700,3,2,1,1
1500,0,11,0,1
19700,1,0,1,1
1600,4,1,0,1
1900,3,1,0,1
7800,23,1,1,1
30700,25,1,1,1
1400,2,0,1,1
2500,24,1,0,1
1500,5,1,0,1
1500,24,1,0,1
1600,9,1,4,1
1800,3,0,2,1
8600,9,1,1,1
2500,11,2,9,1
2000,4,1,0,1
4700,8,2,0,1
10300,11,11,0,1
1400,50,0,0,1
2800,16,1,0,1
53300,21,19,1,1
1900,5,1,0,1
4600,11,1,0,1
1500,11,1,0,1
1900,9,1,0,1
5000,4,2,0,1
6900,33,11,0,1
10700,41,32,0,1
5400,3,0,2,1
8600,22,0,0,1
2200,7,1,0,1
3400,0,1,0,1
6300,13,1,0,1
3000,15,6,0,1
2600,17,4,0,1
2800,10,1,0,1
1600,7,2,0,1
2300,15,12,0,1
1900,16,2,9,1
2000,5,2,0,1
2700,12,1,0,1
1500,0,10,0,1
3500,18,15,0,1
1800,4,2,0,1
9800,15,3,0,1
10800,6,2,1,1
3400,10,7,0,1
2500,7,1,0,1
1700,2,23,1,1
1700,6,3,2,1
1500,7,1,1,1
2400,11,1,0,1
5100,30,11,0,1
2800,13,12,0,1
3700,7,0,1,1
2700,17,1,0,1
2100,17,15,1,1
2200,9,1,0,1
3800,12,1,0,1
10600,11,1,0,1
1400,1,1,0,1
10600,42,20,0,1
8000,11,1,0,1
2100,6,2,0,1
1700,4,1,0,1
2800,10,10,2,1
3000,6,1,0,1
2200,1,1,0,1
1600,3,0,1,1
3000,9,2,0,1
3100,9,7,0,1
2300,2,1,0,1
5200,5,12,0,1
3300,5,0,2,1
3200,4,0,1,1
1700,16,1,0,1
46100,9,2,0,1
19700,9,1,0,1
12700,52,16,1,1
57800,9,4,1,1
6000,6,0,2,1
28600,27,0,21,1
1700,13,9,0,1
1600,14,21,4,1
3100,7,15,2,1
2100,28,6,2,1
3800,8,9,0,1
3100,2,1,0,1
9000,5,14,1,1
3500,1,0,1,1
3200,12,7,0,1
2400,25,1,20,1
3300,26,12,0,1
4500,19,10,1,1
1500,6,2,0,1
5500,7,1,1,1
2800,0,9,0,1
3000,22,11,0,1
1600,6,2,0,1
10000,35,6,4,1
2000,27,6,0,1
1600,6,0,0,1
1400,15,9,0,1
3500,37,10,6,1
9100,118,49,25,1
49800,6,1,0,1
7800,5,18,1,1
3400,13,1,3,1
2800,22,4,0,1
2000,6,0,1,1
8300,25,3,0,1
3600,15,13,0,1
1500,4,15,0,1
1900,14,12,0,1
4900,6,2,0,1
9200,7,1,0,1
14900,16,7,5,1
1400,9,21,0,1
2000,2,7,1,1
2300,24,1,0,1
1500,23,20,0,1
3600,9,1,3,1
2900,16,1,1,1
6500,119,48,25,1
2700,28,20,1,1
4400,3,1,1,1
10900,39,11,5,1
2400,15,9,10,1
3100,14,10,0,1
13200,25,19,1,1
1700,0,0,1,1
2700,6,38,1,1
2100,3,1,1,1
2700,10,15,1,1
1600,16,1,0,1
3400,17,6,1,1
3700,26,5,0,1
3100,9,4,0,1
9400,16,13,1,1
7600,18,2,0,1
2500,15,3,0,1
6100,28,8,1,1
2000,32,1,20,1
3900,9,0,0,1
3400,8,2,0,1
1800,15,9,0,1
4900,14,9,0,1
12200,18,1,15,1
1400,3,1,0,1
1500,7,1,2,1
4800,17,0,16,1
10100,21,11,0,1
3700,12,11,0,1
3400,5,13,1,1
5500,7,2,0,1
15400,6,1,1,1
1500,5,0,2,1
3200,4,1,0,1
2000,5,1,0,1
2900,11,15,0,1
5300,6,4,0,1
13000,0,9,0,1
41000,5,1,0,1
8900,6,0,21,1
6100,16,6,0,1
2400,3,1,1,1
2900,16,1,0,1
9100,12,1,0,1
1700,18,11,1,1
8200,4,12,0,1
1700,57,1,1,1
1600,3,1,0,1
3600,9,2,0,1
1600,3,2,0,1
1800,9,1,0,1
2700,9,6,0,1
3900,20,4,0,1
2000,2,0,1,1
4100,9,4,0,1
1600,14,1,0,1
5200,15,55,4,1
3600,16,1,0,1
1900,1,0,1,1
9200,24,18,0,1
1500,13,1,0,1
4900,45,21,1,1
7600,3,2,0,1
2600,17,0,16,1
75600,11,13,0,1
1700,16,15,1,1
1800,16,25,0,1
6300,31,30,0,1
2800,15,13,0,1
2400,6,2,0,1
2100,9,2,2,1
1400,6,1,0,1
8900,9,2,10,1
2500,0,0,1,1
1600,5,2,0,1
1700,6,3,0,1
3400,9,3,0,1
4100,19,16,0,1
2000,3,1,0,1
2800,4,3,0,1
1400,4,0,2,1
10700,68,16,17,1
1600,5,3,1,1
2000,26,8,0,1
2100,9,3,1,1
1500,19,21,0,1
2500,4,2,0,1
1400,3,1,0,1
1400,26,13,0,1
3300,40,4,0,1
1900,4,1,0,1
1900,5,9,0,1
4600,46,1,0,1
24700,62,3,1,1
2900,4,6,0,1
1800,3,1,0,1
4100,5,7,1,1
2200,17,15,1,1
1700,32,0,31,1
1700,32,1,2,1
7200,2,1,0,1
1400,11,1,0,1
15700,17,1,0,1
6800,4,2,0,1
1900,4,5,0,1
4500,14,12,3,1
6900,4,10,0,1
2000,4,1,2,1
1900,6,10,0,1
3000,4,0,3,1
5200,9,1,0,1
5700,17,4,2,1
2400,2,1,0,1
1600,3,2,0,1
4400,18,16,0,1
2600,4,2,0,1
8600,15,2,0,1
12200,4,0,1,1
3500,4,2,0,1
2100,7,2,1,1
2700,44,1,0,1
7800,2,1,0,1
2200,27,1,3,1
1900,16,1,10,1
6600,9,4,1,1
2700,15,12,1,1
1500,8,1,0,1
1600,9,2,0,1
31500,3,12,1,1
4000,64,0,12,1
1600,43,1,0,1
3400,3,0,11,1
10000,8,1,0,1
1400,5,13,1,1
3800,47,20,1,1
1900,2,1,0,1
2600,4,1,0,1
1900,10,0,0,1
2000,11,1,1,1
2200,5,1,0,1
4400,14,10,0,1
1700,1,1,2,1
4800,7,2,0,1
6500,12,1,0,1
2500,7,10,1,1
2200,8,5,2,1
2600,30,1,0,1
1800,7,3,1,1
2400,8,2,2,1
3400,9,1,0,1
2500,25,12,0,1
2300,38,1,0,1
3200,23,1,2,1
2600,10,3,1,1
1600,9,11,0,1
1700,6,2,0,1
3200,10,2,0,1
3100,5,0,2,1
5800,3,0,3,1
1700,12,2,0,1
2800,8,1,0,1
